100
0.001075317907717276
1 -0.09357799307549551 0.08676319132308487 -0.3730262729422135 -0.03437593875198427 0.01836765967430498 0.02823737602156266
1 0.3988677448019893 0.8425019656830011 0.05624709618639592 -0.05033370864678984 -0.08323837271506083 -0.002783486511920586
1 0.1548480375386059 0.1962632677414229 0.3169847523072698 -0.008096281560978134 0.02523959845582268 -0.01219686922472503
1 0.6836011043498624 0.341918280358029 0.5899333102342486 -0.06558327908886814 -0.03015794414379284 -0.05214200490816424
1 0.4036256360374029 -0.6038059502849353 0.6339188719135347 -0.04330774826743992 0.04730669798901654 -0.04266961980562828
1 -0.4056558643091123 0.5130786600560432 0.3697420981720576 0.04226532617737098 -0.1158290570512357 -0.00736168653508116
1 -0.4055494888884063 0.1028982222327877 -0.09865752410151754 -0.02070237224818431 0.06324424353420409 0.03334132814930393
1 -0.2737619407155488 0.4404685594884811 -0.2519644295371487 0.03756442454830485 0.1082858539896734 0.0001074951144914298
1 -0.04833813684221052 0.310323728019495 -0.4706912481972516 -0.08016341435272838 0.003520345624834367 0.02987081409713103
1 -0.4965237773746115 0.61076521868939 -0.03125561342030216 0.08202995369944086 -0.0767607988907265 -0.01140927182458363
1 0.01553213228653251 -0.08601896634586297 0.5244363230368027 -0.01238217181514814 0.04713334368023916 -0.03915233382838502
1 0.3205263968448065 0.1625860224323093 0.3235214496344432 -0.08261706741297382 0.02593723546903906 0.007883182892653551
1 0.4608240270667988 -0.7316039387439547 -0.2751696019459688 -0.04700247443564888 0.0575179087922341 0.02878507272858112
1 0.1177370729359301 -0.3231596150028047 -0.1531268151911309 -0.01884146817452838 0.04120373098433563 0.0128023697424088
1 -0.7902353938755373 -0.05002808479213753 -0.07368933533711508 0.1202253311869816 -0.002324710642792429 0.01688900027423126
1 0.7959989055344374 0.1442426629570803 0.5420539811093953 -0.07618985039263299 0.01517845771815217 -0.03819834874840611
1 0.3265329528415443 -0.1158614551510721 0.733580812250792 -0.03369671100432161 0.03857066635655761 -0.04556665813785123
1 0.1542510949375608 -0.8787504592239029 -0.1166034004631929 -0.04525698090839556 0.06613214204626224 0.02513203386157823
1 0.5653148440087802 -0.3601596117741367 0.08979674426519375 -0.01608541585033698 0.04168327444037867 0.02646663205597732
1 0.4993002461136692 0.602642745292004 0.4735243988859978 -0.1333922726566292 -0.04281335463535629 -0.05984803785373768
1 -0.2023908519123011 0.2431217205190945 0.02815987120243155 -0.02134854367498759 -0.02262862447290124 -0.008270574246891888
